Date;ACCOR;CREDIT AGRICOLE ;AEROPORTS DE PARIS ;AIR FRANCE - KLM;L'AIR LIQUIDE;Airbus ;ARKEMA ;ALD ;ALSTOM ;ALTAREA SC;DASSAULT AVIATION;AMUNDI;ANTIN INFRASTRUCTURE PARTNERS;ALTEN ;ATOS ;SOCIETE BIC;BIOMERIEUX ;DANONE;BNP PARIBAS ;BOLLORE ;BUREAU VERITAS ;CARREFOUR;Capgemini ;CARMILA;CGG ;CASINO, GUICHARD-PERRACHON;COFACE;COVIVIO ;AXA;DERICHEBOURG ;JCDECAUX ;VINCI;SARTORIUS STEDIM BIOTECH;DASSAULT SYSTEMES ;EDENRED;ELECTRICITE DE FRANCE ;ELIOR GROUP;ELIS;BOUYGUES;ENGIE;Euronext ;FAURECIA;ERAMET ;EUROFINS SCIENTIFIC ;EUTELSAT COMMUNICATIONS;LA FRANCAISE DES JEUX ;EIFFAGE ;FNAC DARTY;VALEO;GETLINK;GECINA ;SOCIETE GENERALE ;GAZTRANSPORT ET TECHNIGAZ ;THALES;ICADE;IPSEN ;IPSOS ;INTERPARFUMS ;KERING ;KORIAN;KLEPIERRE;LEGRAND;LVMH MOET HENNESSY LOUIS VUITTON;MCPHY ENERGY;MERCIALYS;WENDEL;COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN ;METROPOLE TELEVISION ;ArcelorMittal;NEOEN;NEXANS ;IMERYS;NEXITY ;L'OREAL;ORANGE ;ORPEA;OVH GROUPE ;COMPAGNIE PLASTIC OMNIUM ;PUBLICIS GROUPE ;REMY COINTREAU ;EURAZEO;PERNOD RICARD;RENAULT ;RUBIS;REXEL ;SOLUTIONS 30 ;SAFRAN ;SANOFI ;SCOR ;SES;SES-IMAGOTAG;COMPAGNIE DE SAINT-GOBAIN ;SEB;SOMFY;SOITEC ;SOPRA STERIA GROUP ;SPIE;Stellantis;STMicroelectronics ;SCHNEIDER ELECTRIC;SODEXO;Technip Energies;TELEPERFORMANCE ;TELEVISION FRANCAISE 1;TRIGANO ;TotalEnergies ;VEOLIA ENVIRONNEMENT ;VIRBAC;VIVENDI ;VALLOUREC;VALNEVA ;VERALLIA;WORLDLINE ;SOLVAY;SBF 120
11/16/2022;24.63;9.53;141.8;1.26;136.72;114.26;86.16;11.08;25.59;130.2;146.1;52.75;22.3;120.3;10.64;59.75;98.08;50.29;52.09;5.14;25.87;16.21;179.1;13.88;0.71;12;11.01;56.8;26.7;5.01;17.04;95.22;337;36.56;51.46;11.93;2.55;11.85;30.47;14.26;69.08;16.3;77.25;67.34;9.49;35.4;93.08;33.52;18.29;15.93;94.85;23.88;110.6;119.25;40.24;102.5;51.8;50.5;538;10.6;22.18;78.36;698.6;12.08;9.24;85.25;26.51;11.32;25.06;37.19;88.6;38.22;22.3;345.55;9.76;7.49;15.95;14.82;61.52;160.9;58.95;185.4;32.04;23.7;18.24;1.93;112.26;84.72;17.74;6.64;127.2;43.51;74.65;144.6;153.75;140.9;22.78;14.24;36.68;138.54;90.3;15.6;218.9;6.73;109.7;58.24;24.75;239;8.58;11.82;6.89;27.04;43.86;97.76;5069.83
11/17/2022;24.49;9.56;142.6;1.25;134.9;113.06;85.22;10.98;24.77;131;146.4;52.9;22;121;10.93;60.3;97.48;49.91;52.51;5.08;25.54;16.13;178.65;13.78;0.7;11.4;11.13;56.8;26.63;4.82;17.34;94.64;329.6;36.3;51.02;11.94;2.54;11.93;28.49;14.33;69.42;15.86;75.2;66.5;8.05;35.4;92.7;33.68;18.07;15.71;94.6;24.08;110.6;117.4;40.5;102.1;52.3;50.8;540.4;10.6;22.07;78.2;696.8;11.85;9.26;85.1;25.99;11.81;25.01;38.35;88.25;37.82;22.46;346.55;9.73;7.56;15.02;14.71;61.54;161.6;59.3;184.15;32.78;23.62;17.95;1.9;112.34;84.5;17.64;6.66;125.8;43.37;74;144.4;157.85;141.3;22.76;14.12;36.71;138.4;89.58;15.55;216.6;6.76;108.4;57.43;24.38;236.5;8.42;11.61;6.79;26.98;43.36;97;5045.58
11/18/2022;24.47;9.71;143.85;1.27;136.64;114.64;86.88;11.04;24.5;133.8;146.3;54.1;22.8;122.4;10.45;62.2;97.44;49.89;53.31;5.07;26;16.25;178.05;13.92;0.7;11.35;11.38;57.25;27.08;4.86;17.4;95.44;331.8;36.25;51.02;11.93;2.52;12.15;28.89;14.38;70.12;16.1;74;66.26;7.89;35.79;93.2;33.92;18.27;15.79;95.7;24.03;111.4;117;40.7;104;52.4;50.5;551.1;10.45;22.18;79.44;698.2;12.24;9.42;87.7;26.27;12.15;25.08;38.62;89.6;38.26;22.5;348.1;9.81;7.4;15.4;14.89;62.2;162.3;60.35;185.7;33.05;23.53;18.28;1.91;114.74;86.04;17.89;6.67;126;44.32;74;144.4;161.45;144.9;23.32;14.4;37;142.28;88.96;15.62;224.5;6.74;108.5;57.4;24.82;234.5;8.45;11.5;7.01;27.84;44.2;98.86;5096.53
11/21/2022;24.41;9.71;145.9;1.26;136.6;114.18;85.18;11.26;24.26;135.6;148.3;54.3;23;120.9;10.18;62.65;96.68;50.64;52.62;5.17;26.04;16.27;177.8;13.9;0.68;11.02;11.33;57.5;26.99;4.88;17.46;96.28;330.2;36.07;51.96;11.95;2.39;12.35;29.34;14.51;69.5;15.62;71.55;66.42;8.06;36.86;93.72;33.8;18.08;15.87;96.25;23.92;113.3;118.85;40.6;109.1;53.7;50.7;549.6;9.85;22.45;78.88;699.3;11.86;9.57;87.85;26.25;12.12;24.9;37.85;90.25;37.88;22.48;348.25;9.89;6.71;14.85;14.72;62.32;162.9;60.9;189;33.39;23.58;18.45;1.81;114.74;87.18;17.75;6.77;120.8;44.16;71.5;144.2;158.45;144.6;23.4;14.55;36.95;140.8;89;15.62;221.7;6.89;109.3;55.63;24.99;234;8.48;9.97;6.8;28.18;43.96;96.02;5089.51
11/22/2022;24.32;9.7;145.65;1.25;136.7;114.08;85.56;11.22;24.18;136.4;151.3;52.6;22.74;122.7;10.79;63.05;95.38;50.69;52.44;5.23;26.1;16.33;179;13.66;0.69;10.99;11.51;57;27.17;4.86;16.94;96.25;327.5;35.92;52;11.95;2.38;12.35;29.37;14.49;70.1;15.47;74.4;66.4;8.1;37.14;94.2;34.36;17.88;15.82;96;23.82;115.6;120.7;40.62;109.9;52.4;53.2;542.9;9.78;22.18;79.16;697.9;12.08;9.6;87.55;26.63;12.4;25.51;37.69;89.6;37.98;22.92;344.75;9.88;6.67;14.25;14.62;63.38;162.7;61.2;188.7;33.37;24.03;18.82;1.84;115.56;87.27;17.69;6.81;118.2;44.61;72.15;144.2;157.2;146.7;23.52;14.69;36.97;140.86;90.1;15.44;214.5;6.94;111.8;58.07;24.93;236;8.54;10.93;6.6;28.3;44.14;97.5;5107.04
11/23/2022;24.44;9.7;146.7;1.27;139.66;113.76;84.48;11.14;24.38;136.4;150;52.25;22.04;122.9;10.63;62.8;96.96;50.58;52.74;5.22;25.92;16.41;179.35;13.86;0.68;10.99;11.58;56.8;27.13;4.84;17.09;96.26;327.7;36.19;52.46;12;2.58;12.27;29.47;14.39;70.64;15.32;78.1;66.94;8.07;37.27;94.14;34.82;17.63;15.83;95.9;24.08;116.2;121.75;40.66;108.7;52.8;52.5;546.1;9.91;22.11;79.98;701.9;12.36;9.6;87.6;26.71;12.5;25.31;38.5;91.1;38.16;23.2;348.95;9.87;6.66;14.12;14.49;63.1;163.2;61.15;189.8;33.21;24.08;18.71;1.84;116.38;86.55;17.72;6.87;122.4;45.08;73.6;144.4;160.95;147;23.56;14.48;37.38;142.08;90.02;15.48;209.3;6.93;111.9;57.61;24.99;236;8.59;10.5;6.6;28.38;44.97;96.84;5122.42
11/24/2022;24.78;9.73;148.05;1.28;140.96;113.26;85.46;11.1;24.67;139;150.6;53;22.9;123.5;11.17;62.45;99.16;50.47;53.23;5.28;25.68;16.57;179.65;13.96;0.69;11.14;11.55;57.15;27.28;5.25;17.19;96.8;337.1;36.24;52.82;12;2.84;12.63;29.76;14.45;71.16;15.67;77.55;68.6;8.1;37.31;94.28;36.5;17.7;16.05;96.5;24.37;116.9;122.25;40.86;110.1;53.5;53.1;547.7;10.12;22.7;79.96;702.2;12.96;9.67;88.45;26.82;13;25.35;39.49;91.05;38.48;23.98;351.3;9.93;6.91;14.29;14.9;63.38;163.1;61.6;190.65;34.26;24.19;18.53;1.87;116.44;87;18.33;6.89;123;45.1;76.1;144.2;159.65;148;23.72;14.65;37.42;142.78;90.54;15.48;213;6.99;114.6;57.82;25.13;248.5;8.67;10.58;6.81;28.18;46.18;98.22;5147.69
11/25/2022;24.79;9.74;148.1;1.29;141.5;113.82;85.56;11;24.68;139;152.9;53.45;22.52;123.6;10.97;62.9;98.24;50.47;53.33;5.3;25.78;16.55;179.9;13.9;0.68;11.15;11.67;57;27.27;5.26;17.45;97.08;340.2;36.29;53.16;12;2.67;12.5;29.79;14.43;70.86;15.65;75.75;68.26;7.99;37.59;94.9;36.22;17.74;16.06;95.9;24.3;117.5;122.8;39.72;109.9;54.4;52.9;545.3;10.18;22.32;80.16;700.2;12.42;9.6;88.5;26.83;13.4;25.53;38.01;91.35;37.98;23.84;350.25;9.93;6.87;14.16;14.95;63.6;161.5;61.3;186.9;33.77;24.34;18.74;1.83;117.22;87.54;18.16;6.87;124;45.31;76;144.2;158.25;148.6;23.84;14.65;37.19;142.32;91.16;15.34;212.1;7.09;114.5;58.44;25.06;251;8.71;10.52;6.53;28.66;46.42;97.62;5151.27
11/28/2022;24.71;9.63;146.75;1.27;140.94;107.36;84.34;10.98;24.53;137.8;150;52.95;22.1;121.4;10.45;63.55;97.9;50.29;52.8;5.25;25.62;16.53;178.05;13.98;0.66;11.1;11.65;56.8;27.1;5.11;17.01;96.79;331.1;35.53;53.04;12;2.78;12.56;29.62;14.37;71.58;15.5;75.15;68.3;7.94;37.44;94.34;35.68;17.5;15.98;95;24.01;117.2;122.4;40.18;109.3;53.9;54;545.2;10.1;22.22;79;698.7;13.08;9.52;87.05;26.8;13.18;25.19;37.63;89.6;37.84;23.82;352.7;9.88;6.76;13.82;14.91;63.44;160.9;60.75;186.4;33.39;24.25;18.43;1.82;115.3;87.89;18.3;6.85;127.8;44.21;75;143.8;155.1;145.4;23.62;14.55;36.35;141.08;91;15.07;215.7;7.11;111.8;57.74;24.62;250;8.65;10.36;6.51;29.28;46.27;96.36;5114.66
11/29/2022;24.88;9.61;145.7;1.27;138.76;109.18;83.94;10.82;24.56;139.4;151.2;52.6;21.6;120.3;10.25;62.95;96.06;50.3;53.57;5.24;25.17;16.51;172.75;13.92;0.66;11.08;11.79;56.35;27.36;5.1;17.07;96.59;315.7;34.76;52.62;12;2.74;12.59;29.72;14.36;71.78;15.39;78.5;67.04;7.87;37.41;94.44;35.66;17.63;15.91;94.75;24.08;118;121.85;40.48;108.8;53.6;53.1;552.6;9.91;22.28;78.06;702;13.12;9.51;87.05;26.44;13.5;25.94;37.64;89.5;37.7;24;347.5;9.84;6.66;13.36;14.7;63;161.8;60.5;186.95;33.78;24.3;18.58;1.8;116.5;88.19;18.4;6.72;127.8;44.18;76.8;143.6;153.4;144.5;23.78;14.7;35.75;138.88;91.04;15.08;214;7.2;111.8;58.94;24.32;254.5;8.55;10.7;6.03;29.5;44.81;94.14;5114.66
11/30/2022;25.22;9.61;146.75;1.28;138.22;109.2;84.12;9.59;24.86;135.4;151.2;53.5;22.28;119.5;10.02;63.3;96.06;50.08;53.43;5.36;25.02;16.43;171;13.7;0.66;10.65;11.69;55.3;27.02;5.11;17.3;96.62;323.3;35.09;52.48;12;2.9;12.5;29.56;14.52;72.74;15.76;80.7;66.42;7.61;38.22;93.94;35.22;17.75;15.84;93.25;23.99;119.3;122.15;39.42;107.2;54.6;54;567.4;9.58;21.98;77.48;737.3;13.56;9.18;88.45;26.73;13.73;25.81;38.48;84.1;37.66;24.02;354.8;9.77;6.53;13.45;14.83;62.4;164.8;59.85;188.95;34.81;24.2;17.45;1.75;117.42;86.48;18.25;6.57;131.2;43.75;75.2;143.6;153.55;144;23.6;14.88;36.06;138.92;91.7;15.09;215.4;7.18;119.4;60.31;24.58;243.5;8.58;11.1;6.26;29.12;44.95;93.88;5161.32
12/01/2022;25.18;9.5;149.05;1.28;139.52;110.14;84.2;9.45;24.77;138;151.4;54.2;23.14;123;10.36;62.8;97.48;50.83;52.63;5.46;25.29;16.65;178.6;13.64;0.66;10.89;11.72;55.45;27.38;5.14;17.58;98.26;342.9;36.67;52.82;12;2.86;12.62;29.81;14.49;73.84;15.63;80.1;68.36;7.75;37.93;95.1;35.32;17.67;16.31;94.55;23.37;117.5;121.95;39.54;107.2;55.2;54.4;567.1;9.62;21.97;79.64;721;14.06;9.28;89.6;27.04;13.79;25.46;39;83.95;37.9;24.4;358.4;9.76;6.69;13.48;14.65;63.4;164.3;60.65;190;34.99;24.03;17.7;1.9;116.54;87.45;18.82;6.79;131.4;44.99;78.2;143.6;160.55;149.4;23.88;14.91;36.89;141.12;92.2;15.16;221.2;7.34;122.3;59.27;24.7;249;8.9;11.16;6.77;29.82;45.52;94.2;5179.18
12/02/2022;25.21;9.53;148.9;1.28;140.5;110.98;86.62;9.7;24.72;139;154.1;54.55;22.48;124.2;10.39;63.25;99.12;51.22;52.75;5.44;25.47;16.75;177.65;13.56;0.66;10.84;11.67;56.1;27.39;5.18;17.75;98.25;339.9;36.72;52.46;12;2.85;12.71;29.92;14.45;73.86;15.47;79.7;68.76;7.8;38.11;95.62;35.2;17.32;16.06;95.55;23.39;115;121.9;39.88;108.5;55.2;54.2;559.7;9.89;22.07;79.6;715.3;13.68;9.3;89.5;27.14;14.15;25.67;38.19;84;37.48;25.08;360.75;9.65;7.2;14.04;14.57;63.22;164.8;60.65;190.7;34.6;23.97;17.65;1.94;117.16;85.77;18.91;6.61;133.6;45.69;79.8;143.6;159.35;150.4;23.9;14.6;36.7;140.48;92.02;15.29;228.5;7.4;127.6;58.89;24.98;251;8.95;11.25;6.74;30.26;44.47;95.54;5172.71
12/05/2022;25;9.51;147.65;1.27;140.24;110.32;85.18;10.46;24.92;138.8;153.7;54.3;22.36;121.7;10.1;63.3;97.86;50.48;52.32;5.39;25.2;16.62;173.4;13.7;0.67;10.77;11.51;56.7;27.31;5.19;17.71;97.71;337.2;35.91;51.94;12;2.89;12.54;29.05;14.44;73.46;15.76;81.15;67.7;7.65;38.09;95.36;35.18;17.4;15.7;95.7;23.13;105.9;122.4;40.52;108;54.3;54;546.2;9.96;22.37;79.4;714.5;13.74;9.51;89.3;26.78;13.91;25.53;38.5;83.8;37.18;25.34;356.8;9.37;7.37;14.1;13.96;61.94;163.8;60.85;187.75;35.05;24.24;17.55;1.9;116.6;85.94;19.13;6.6;137;45.86;81.8;143.6;161.2;147.5;23.76;14.66;36.64;139.5;91.92;15.09;222.3;7.4;126.1;58.76;25.05;248.5;8.9;11.17;6.98;30.38;43.57;94.82;5139.14
12/06/2022;25.09;9.44;129.05;1.25;139.5;110.84;86.4;10.9;24.6;136.4;155.4;54.2;22;120.2;9.66;62.85;96.5;50.82;52.46;5.35;25.08;16.87;169.95;13.66;0.64;10.59;11.72;57;27.46;5.3;17.43;97.9;325.9;35.08;51.98;12;2.89;12.46;29.56;14.5;72.4;15;81.5;65.54;7.52;38.28;95.92;34.1;17.11;15.81;95.55;22.75;105.5;123.3;40.44;108.2;54.6;53.8;545.2;9.6;22.29;78.86;714.2;13.32;9.38;88.4;26.87;14.05;25.61;38.1;83.7;37.18;24.62;358.95;9.47;6.96;14.12;13.88;62;162.5;60.35;189.15;34.72;23.99;17.77;1.81;116.1;85.39;19.69;6.65;130.2;46.05;82.45;143.6;159;147;23.96;14.46;36.24;138.24;92;15.07;219.4;7.3;125.1;57.72;24.83;244.5;8.9;10.88;6.7;30.2;42.63;95.32;5128.57
12/07/2022;25.18;9.35;130.15;1.23;138.12;108.4;85.28;10.8;23.83;135.2;154.1;54;21.22;119.9;9.59;63.4;96.12;50.56;52;5.3;24.95;16.66;169.6;13.44;0.61;10.6;11.7;55.85;27.27;5.23;17.41;97.85;318.3;34.9;52.24;12;2.91;12.72;29.5;14.49;71.8;14.35;80.4;65.42;7.4;38.16;95.5;33.64;16.8;15.61;95.4;22.5;103.4;120.5;39.92;108.2;54.5;53.5;522.6;9.41;22.12;79.2;712.8;12.98;9.21;87.8;26.39;14.06;25.25;38.02;84;36.96;24.66;356.45;9.33;6.73;14.18;13.95;61.44;160.6;59.5;187.7;34.5;23.95;17.92;1.77;115.94;90.6;19.79;6.5;130.6;45.86;83.25;143.4;156.35;145.9;23.96;14.45;35.66;137.54;92.62;14.95;226;7.19;125.7;56.54;24.6;246;8.92;10.5;6.45;30.4;42.11;93.6;5106.23
12/08/2022;25.78;9.34;132.5;1.26;138;110.14;84.06;10.94;23.5;133;156.3;54.05;21.04;120.4;9.72;63.35;95.76;49.88;52;5.27;24.7;16.55;168.35;13.68;0.61;10.64;11.79;56.3;27.02;5.43;17.55;97.94;316.6;34.48;52.54;12;3.03;12.86;29.18;14.29;70;14.25;83.4;65.18;7.32;38.12;96.02;33.66;17.07;15.68;95.45;22.31;102.4;122.75;40.04;107.1;54.7;53.3;522.6;9.45;22.17;77.92;719;13.32;9.3;87.85;26.21;14.3;25.8;37.07;84.65;37.18;25.04;355;9.22;6.82;14.18;13.7;60.6;160;59.25;186.15;34.15;24.15;17.99;1.77;116.78;89;20.23;6.51;130.8;45.21;80.15;143.2;158.5;145.5;24.12;14.08;36.43;136.08;94.18;15;221.7;7.13;125.4;56.81;24.5;240;8.93;10.45;6.66;30.54;42.7;93.08;5098.00
12/09/2022;26.04;9.55;133.8;1.25;136.84;111.64;85.84;11.3;24.04;134.2;156.1;54.85;21.32;121.1;9.58;63.4;96.96;50.21;52.89;5.28;24.99;16.53;171.95;13.9;0.61;10.64;11.83;56.8;27.35;5.62;17.73;98.62;313.7;34.79;52.5;12;3.08;13.1;29.44;14.38;70.76;14.16;84.05;66.18;7.26;38.71;96.1;34.12;16.72;15.76;96.5;22.63;102.2;120;40.54;102.6;54.8;53.2;523.5;9.47;22.39;79.12;720.3;13.61;9.63;89.7;26.65;14.22;25.96;37.22;84.3;37.74;25.06;355;9.3;6.71;14.52;13.35;61.04;160.2;60.25;186.35;34.41;24.07;18.44;1.81;117.18;88.73;20.83;6.57;130.6;46.8;79.65;143;163.4;147.4;24.22;13.77;36.9;138.38;95.78;15.16;224.7;7.11;125;56.29;25.23;248.5;9;10.44;6.72;30.74;41.13;94.7;5122.49
12/12/2022;25.04;9.57;134.7;1.27;136.2;112.1;82.96;10.92;23.76;132;156.1;53.5;21.9;121.1;9.58;63.3;98.5;49.62;52.68;5.28;24.96;16.21;171.9;13.34;0.61;10.39;11.73;55.9;27.03;5.44;17.44;97.38;318.3;35.42;52.32;12;3.1;13.27;29.2;14.39;69.68;13.85;79.8;66.46;7.17;38.77;94.7;33.38;16.51;15.53;94.85;22.44;103.8;121.5;39.5;100.3;54.4;53.1;517.9;9.11;21.8;78.34;716.2;13.7;9.57;88.5;26.57;14.44;25.54;37.76;85.75;37.04;24.72;349.7;9.26;6.46;14.23;13.55;60.5;158.9;58.2;184.45;34.04;23.89;18.28;1.79;117.1;88.52;20.45;6.5;133.2;46.12;78.95;143;162.5;146.9;24.28;13.77;36.5;137.16;94.86;15.14;223.5;7;125.5;56.62;24.74;246.5;8.91;10.43;6.72;30.62;41.33;92.84;5099.24
12/13/2022;25.55;9.7;132.05;1.27;138.2;113.48;86.42;10.9;24.24;134;154.1;55.2;23.58;123.9;9.75;64.05;99.92;49.73;53.63;5.31;25.15;16.22;174.7;13.62;0.62;10.62;11.66;57;27.41;5.8;17.58;97.45;326.3;36.57;52.14;12;3.45;13.72;29.3;14.35;71.74;14.19;82.4;67.42;7.2;39.16;94.78;34;17.03;15.52;97;23.09;104.3;118.15;40.72;99.9;55.8;53.9;524;9.33;22.29;80.1;726.7;13.57;9.67;90.05;27.06;14.9;26.18;39.5;86.95;37.42;25.2;354.3;9.23;6.36;14.88;13.7;61.76;162.6;59.2;188.45;33.66;24.22;18.61;1.88;118.1;88.93;20.89;6.55;129;47.03;82.1;144.2;167.95;150;24.2;13.8;37.75;141.04;93.34;15.19;224.9;7.05;125.3;57.89;25.12;250.5;8.94;10.76;6.71;30.98;41.57;95.22;5170.91
12/14/2022;25.21;9.67;130.5;1.26;138.16;113;85.76;11.02;23.98;133.4;156.4;54.7;22.52;125.2;9.5;64.9;101.05;49.73;53.51;5.31;25.23;15.61;172.35;13.8;0.61;10.53;11.75;58.05;27.08;5.75;17.74;95.48;328.5;36.4;52.3;12;3.41;13.62;29.03;14.35;71.8;14.46;80.45;67.4;7.19;39.09;94.28;33.78;17.53;15.66;98.1;22.72;104.2;119.65;41.34;99.85;56.3;54.7;524.7;9.28;22.51;80.02;727.4;12.91;9.87;89.8;27.02;14.53;25.04;40.08;86.15;37.84;25.56;355.5;9.27;6.31;15.11;13.72;61.94;162.6;59.1;189;33.8;24.34;18.6;1.85;118.16;90.02;20.76;6.55;128.2;47;81.9;143.8;168.65;148.6;24.38;13.89;37.23;139.5;93.66;15.11;226.5;7.04;125.7;57.48;25.39;247;8.93;10.94;6.76;31.46;40.91;94.94;5162.59
12/15/2022;24.74;9.35;126.8;1.25;134.08;110.68;84.02;10.7;23.24;130;158;53.2;21.32;119.9;8.68;64.65;98.44;48.63;51.67;5.19;24.78;15.82;165.15;13.8;0.61;10.12;11.58;57.45;26.22;5.58;17.44;93.93;314.9;34.84;51.32;12;3.26;13.44;28.64;13.99;70.22;13.73;78.8;65.04;6.98;38.67;92.94;33;17.24;15.36;97.65;22.13;105.2;119.7;40.74;98.9;56.2;53.1;495.5;8.86;22.55;77.38;701.6;12.26;9.81;87.95;26.48;14.42;24.46;39.33;85.6;36.48;24.82;339.15;9.27;6.14;15.1;13.41;60.42;159;58.4;183.7;33.23;24.25;18.09;1.75;115.92;88.93;20.32;6.41;125;45.24;79.85;143.6;163.3;141.1;24.02;13.54;35.41;132.78;91.88;15.05;218.3;6.87;123;56.43;24.3;240.5;8.71;10.75;6.37;31.16;38.14;92.86;5010.37
12/16/2022;23.94;9.38;123.35;1.24;132.76;109.98;84.94;10.7;22.82;127.4;157.7;51.8;20.22;117.3;8.52;64.6;95.16;48.63;52.54;5.13;24.38;15.58;159.45;13.46;0.6;9.81;11.78;54.45;26.03;5.49;17.25;92.39;303.9;34.17;50.84;12;3.45;13.5;28.26;13.89;69.16;13.55;78.6;62.74;7.02;38.14;91.8;33.28;17.41;14.94;94.05;22.41;103.5;119.5;39.8;97.3;56.4;53.7;491.05;8.73;21.65;76.66;693.8;12.02;9.71;86.1;25.84;14.47;24.06;38.8;85.6;35.88;24.4;335.75;9.18;6.06;15.23;13.43;59.44;158.6;58;182.95;32.7;24.17;18;1.68;115.82;87.62;20.35;6.26;124.8;44.61;76.65;143.6;161.05;139.2;23.88;13.36;34.94;130.82;91.62;15;213.6;6.8;123.3;55.66;24.23;232;8.67;11.08;6.33;30.78;37.07;93.32;4955.36
